PathID,GeneID
hsa03410,hsa:7374
hsa03410,hsa:7515
hsa03410,hsa:79661
hsa03410,hsa:8930
hsa03420,hsa:100533467
hsa03420,hsa:1022
hsa03420,hsa:1069
hsa03420,hsa:10714
hsa03420,hsa:1161
hsa03420,hsa:1642
hsa03420,hsa:1643
hsa03420,hsa:2067
hsa03420,hsa:2068
hsa03420,hsa:2071
hsa03420,hsa:2072
hsa03420,hsa:2073
hsa03420,hsa:2074
hsa03420,hsa:2965
hsa03420,hsa:2966
hsa03420,hsa:2967
hsa03420,hsa:2968
hsa03420,hsa:29935
hsa03420,hsa:3978
hsa03420,hsa:404672
hsa03420,hsa:4331
hsa03420,hsa:5111
hsa03420,hsa:54107
hsa03420,hsa:5424
hsa03420,hsa:5425
hsa03420,hsa:5426
hsa03420,hsa:5427
hsa03420,hsa:56655
hsa03420,hsa:57804
hsa03420,hsa:5886
hsa03420,hsa:5887
hsa03420,hsa:5981
hsa03420,hsa:5982
hsa03420,hsa:5983
hsa03420,hsa:5984
hsa03420,hsa:5985
hsa03420,hsa:6117
hsa03420,hsa:6118
hsa03420,hsa:6119
hsa03420,hsa:728340
hsa03420,hsa:730394
hsa03420,hsa:7507
hsa03420,hsa:7508
hsa03420,hsa:8450
hsa03420,hsa:8451
hsa03420,hsa:902
hsa03420,hsa:9978
hsa03430,hsa:10714
hsa03430,hsa:27030
hsa03430,hsa:2956
hsa03430,hsa:29935
hsa03430,hsa:3978
hsa03430,hsa:4292
hsa03430,hsa:4436
hsa03430,hsa:4437
hsa03430,hsa:5111
hsa03430,hsa:5395
hsa03430,hsa:5424
hsa03430,hsa:5425
hsa03430,hsa:57804
hsa03430,hsa:5981
hsa03430,hsa:5982
hsa03430,hsa:5983
hsa03430,hsa:5984
hsa03430,hsa:5985
hsa03430,hsa:6117
hsa03430,hsa:6118
hsa03430,hsa:6119
hsa03430,hsa:6742
hsa03430,hsa:9156
hsa03440,hsa:10111
hsa03440,hsa:10714
hsa03440,hsa:11073
hsa03440,hsa:146956
hsa03440,hsa:25788
hsa03440,hsa:29086
hsa03440,hsa:29935
hsa03440,hsa:4361
hsa03440,hsa:4683
hsa03440,hsa:472
hsa03440,hsa:50511
hsa03440,hsa:51720
hsa03440,hsa:5424
hsa03440,hsa:5425
hsa03440,hsa:57804
hsa03440,hsa:580
hsa03440,hsa:5888
hsa03440,hsa:5889
hsa03440,hsa:5890
hsa03440,hsa:5892
hsa03440,hsa:5893
hsa03440,hsa:5932
hsa03440,hsa:6117
hsa03440,hsa:6118
hsa03440,hsa:6119
hsa03440,hsa:641
hsa03440,hsa:672
hsa03440,hsa:6742
hsa03440,hsa:675
hsa03440,hsa:7156
hsa03440,hsa:7516
hsa03440,hsa:7517
hsa03440,hsa:79184
hsa03440,hsa:79728
hsa03440,hsa:7979
hsa03440,hsa:80198
hsa03440,hsa:83990
hsa03440,hsa:84142
hsa03440,hsa:8438
hsa03440,hsa:8940
hsa03440,hsa:9577
hsa03450,hsa:10111
hsa03450,hsa:1791
hsa03450,hsa:2237
hsa03450,hsa:2547
hsa03450,hsa:27343
hsa03450,hsa:27434
hsa03450,hsa:3981
hsa03450,hsa:4361
hsa03450,hsa:5591
hsa03450,hsa:64421
hsa03450,hsa:7518
hsa03450,hsa:7520
hsa03450,hsa:79840
hsa03460,hsa:100526739
hsa03460,hsa:105369236
hsa03460,hsa:11201
hsa03460,hsa:116028
hsa03460,hsa:146956
hsa03460,hsa:197342
hsa03460,hsa:201254
hsa03460,hsa:2067
hsa03460,hsa:2072
hsa03460,hsa:2175
hsa03460,hsa:2176
hsa03460,hsa:2177
hsa03460,hsa:2178
hsa03460,hsa:2187
hsa03460,hsa:2188
hsa03460,hsa:2189
hsa03460,hsa:22909
hsa03460,hsa:29089
hsa03460,hsa:29935
hsa03460,hsa:3280
hsa03460,hsa:353497
hsa03460,hsa:378708
hsa03460,hsa:4292
hsa03460,hsa:51426
hsa03460,hsa:51455
hsa03460,hsa:5395
hsa03460,hsa:5429
hsa03460,hsa:545
hsa03460,hsa:548593
hsa03460,hsa:55120
hsa03460,hsa:55215
hsa03460,hsa:57599
hsa03460,hsa:57697
hsa03460,hsa:5888
hsa03460,hsa:5889
hsa03460,hsa:5980
hsa03460,hsa:6117
hsa03460,hsa:6118
hsa03460,hsa:6119
hsa03460,hsa:641
hsa03460,hsa:672
hsa03460,hsa:675
hsa03460,hsa:7156
hsa03460,hsa:7398
hsa03460,hsa:79008
hsa03460,hsa:79728
hsa03460,hsa:80010
hsa03460,hsa:80198
hsa03460,hsa:80233
hsa03460,hsa:83990
hsa03460,hsa:84126
hsa03460,hsa:84464
hsa03460,hsa:8940
hsa03460,hsa:91442
hsa03460,hsa:9894
hsa04010,hsa:10000
hsa04010,hsa:100137049
hsa04010,hsa:100506012
hsa04010,hsa:10125
hsa04010,hsa:10235
hsa04010,hsa:10368
hsa04010,hsa:10369
hsa04010,hsa:10454
hsa04010,hsa:10746
hsa04010,hsa:10912
hsa04010,hsa:11184
hsa04010,hsa:11221
hsa04010,hsa:1147
hsa04010,hsa:115727
hsa04010,hsa:123745
hsa04010,hsa:1326
hsa04010,hsa:1386
hsa04010,hsa:1398
hsa04010,hsa:1399
hsa04010,hsa:1432
hsa04010,hsa:1616
hsa04010,hsa:1647
hsa04010,hsa:1649
hsa04010,hsa:1843
hsa04010,hsa:1844
hsa04010,hsa:1845
hsa04010,hsa:1846
hsa04010,hsa:1847
hsa04010,hsa:1848
hsa04010,hsa:1849
hsa04010,hsa:1850
hsa04010,hsa:1852
hsa04010,hsa:1950
hsa04010,hsa:1956
hsa04010,hsa:2002
hsa04010,hsa:2005
hsa04010,hsa:207
hsa04010,hsa:208
hsa04010,hsa:2122
hsa04010,hsa:2246
hsa04010,hsa:2247
hsa04010,hsa:2248
hsa04010,hsa:2249
hsa04010,hsa:2250
hsa04010,hsa:2251
hsa04010,hsa:2252
hsa04010,hsa:2253
hsa04010,hsa:2254
hsa04010,hsa:2255
hsa04010,hsa:2256
hsa04010,hsa:2257
hsa04010,hsa:2258
hsa04010,hsa:2259
hsa04010,hsa:2260
hsa04010,hsa:2261
hsa04010,hsa:2263
hsa04010,hsa:2264
hsa04010,hsa:22800
hsa04010,hsa:22808
hsa04010,hsa:23118
hsa04010,hsa:2316
hsa04010,hsa:23162
hsa04010,hsa:2317
hsa04010,hsa:2318
hsa04010,hsa:2353
hsa04010,hsa:23542
hsa04010,hsa:255189
hsa04010,hsa:25780
hsa04010,hsa:26281
hsa04010,hsa:26291
hsa04010,hsa:27006
hsa04010,hsa:27091
hsa04010,hsa:27092
hsa04010,hsa:27330
hsa04010,hsa:2768
hsa04010,hsa:283748
hsa04010,hsa:2872
hsa04010,hsa:2885
hsa04010,hsa:3164
hsa04010,hsa:3265
hsa04010,hsa:3303
hsa04010,hsa:3304
hsa04010,hsa:3305
hsa04010,hsa:3306
hsa04010,hsa:3310
hsa04010,hsa:3312
hsa04010,hsa:3315
hsa04010,hsa:355
hsa04010,hsa:3551
hsa04010,hsa:3552
hsa04010,hsa:3553
hsa04010,hsa:3554
hsa04010,hsa:356
hsa04010,hsa:3725
hsa04010,hsa:3727
hsa04010,hsa:3845
hsa04010,hsa:3925
hsa04010,hsa:408
hsa04010,hsa:409
hsa04010,hsa:4137
hsa04010,hsa:4149
hsa04010,hsa:4208
hsa04010,hsa:4214
hsa04010,hsa:4215
hsa04010,hsa:4216
hsa04010,hsa:4217
hsa04010,hsa:4296
hsa04010,hsa:4342
hsa04010,hsa:4609
hsa04010,hsa:4616
hsa04010,hsa:468
hsa04010,hsa:4763
hsa04010,hsa:4772
hsa04010,hsa:4775
hsa04010,hsa:4790
hsa04010,hsa:4791
hsa04010,hsa:4803
hsa04010,hsa:4893
hsa04010,hsa:4908
hsa04010,hsa:4909
hsa04010,hsa:4914
hsa04010,hsa:4915
hsa04010,hsa:5058
hsa04010,hsa:5062
hsa04010,hsa:51295
hsa04010,hsa:51347
hsa04010,hsa:5154
hsa04010,hsa:5155
hsa04010,hsa:5156
hsa04010,hsa:5159
hsa04010,hsa:51701
hsa04010,hsa:51776
hsa04010,hsa:5321
hsa04010,hsa:5494
hsa04010,hsa:5495
hsa04010,hsa:5530
hsa04010,hsa:5532
hsa04010,hsa:5533
hsa04010,hsa:5534
hsa04010,hsa:5535
hsa04010,hsa:5536
hsa04010,hsa:5566
hsa04010,hsa:5567
hsa04010,hsa:5568
hsa04010,hsa:5578
hsa04010,hsa:5579
hsa04010,hsa:55799
hsa04010,hsa:5582
hsa04010,hsa:5594
hsa04010,hsa:5595
hsa04010,hsa:55970
hsa04010,hsa:5598
hsa04010,hsa:5599
hsa04010,hsa:5600
hsa04010,hsa:5601
hsa04010,hsa:5602
hsa04010,hsa:5603
hsa04010,hsa:5604
hsa04010,hsa:5605
hsa04010,hsa:5606
hsa04010,hsa:5607
hsa04010,hsa:5608
hsa04010,hsa:5609
hsa04010,hsa:57551
hsa04010,hsa:5778
hsa04010,hsa:5801
hsa04010,hsa:5871
hsa04010,hsa:5879
hsa04010,hsa:5880
hsa04010,hsa:5881
hsa04010,hsa:5894
hsa04010,hsa:5906
hsa04010,hsa:5908
hsa04010,hsa:5921
hsa04010,hsa:5922
hsa04010,hsa:5923
hsa04010,hsa:5924
hsa04010,hsa:59283
hsa04010,hsa:59284
hsa04010,hsa:59285
hsa04010,hsa:5970
hsa04010,hsa:5971
hsa04010,hsa:6195
hsa04010,hsa:6196
hsa04010,hsa:6197
hsa04010,hsa:6237
hsa04010,hsa:627
hsa04010,hsa:6300
hsa04010,hsa:6416
hsa04010,hsa:6654
hsa04010,hsa:6655
hsa04010,hsa:6722
hsa04010,hsa:673
hsa04010,hsa:6788
hsa04010,hsa:6789
hsa04010,hsa:6885
hsa04010,hsa:7040
hsa04010,hsa:7042
hsa04010,hsa:7043
hsa04010,hsa:7046
hsa04010,hsa:7048
hsa04010,hsa:7124
hsa04010,hsa:7132
hsa04010,hsa:7157
hsa04010,hsa:7186
hsa04010,hsa:7189
hsa04010,hsa:773
hsa04010,hsa:774
hsa04010,hsa:775
hsa04010,hsa:776
hsa04010,hsa:777
hsa04010,hsa:778
hsa04010,hsa:7786
hsa04010,hsa:779
hsa04010,hsa:781
hsa04010,hsa:782
hsa04010,hsa:783
hsa04010,hsa:784
hsa04010,hsa:785
hsa04010,hsa:7850
hsa04010,hsa:786
hsa04010,hsa:7867
hsa04010,hsa:8074
hsa04010,hsa:80824
hsa04010,hsa:836
hsa04010,hsa:84867
hsa04010,hsa:8491
hsa04010,hsa:8517
hsa04010,hsa:8550
hsa04010,hsa:8569
hsa04010,hsa:8605
hsa04010,hsa:8649
hsa04010,hsa:8681
hsa04010,hsa:8817
hsa04010,hsa:8822
hsa04010,hsa:8823
hsa04010,hsa:8911
hsa04010,hsa:8912
hsa04010,hsa:8913
hsa04010,hsa:8986
hsa04010,hsa:9020
hsa04010,hsa:9064
hsa04010,hsa:9175
hsa04010,hsa:9252
hsa04010,hsa:9254
hsa04010,hsa:9261
hsa04010,hsa:929
hsa04010,hsa:9344
hsa04010,hsa:93589
hsa04010,hsa:9448
hsa04010,hsa:9479
hsa04010,hsa:9693
hsa04010,hsa:994
hsa04010,hsa:9965
hsa04010,hsa:998
hsa04012,hsa:10000
hsa04012,hsa:1026
hsa04012,hsa:1027
hsa04012,hsa:10298
hsa04012,hsa:106821730
hsa04012,hsa:10718
hsa04012,hsa:1398
hsa04012,hsa:1399
hsa04012,hsa:145957
hsa04012,hsa:1839
hsa04012,hsa:1950
hsa04012,hsa:1956
hsa04012,hsa:1978
hsa04012,hsa:2002
hsa04012,hsa:2064
hsa04012,hsa:2065
hsa04012,hsa:2066
hsa04012,hsa:2069
hsa04012,hsa:207
hsa04012,hsa:208
hsa04012,hsa:23533
hsa04012,hsa:23624
hsa04012,hsa:2475
hsa04012,hsa:25
hsa04012,hsa:2549
hsa04012,hsa:25759
hsa04012,hsa:27
hsa04012,hsa:2885
hsa04012,hsa:2932
hsa04012,hsa:3084
hsa04012,hsa:3265
hsa04012,hsa:369
hsa04012,hsa:3725
hsa04012,hsa:374
hsa04012,hsa:3845
hsa04012,hsa:399694
hsa04012,hsa:4609
hsa04012,hsa:4690
hsa04012,hsa:4893
hsa04012,hsa:5058
hsa04012,hsa:5062
hsa04012,hsa:5063
hsa04012,hsa:5290
hsa04012,hsa:5291
hsa04012,hsa:5293
hsa04012,hsa:5294
hsa04012,hsa:5295
hsa04012,hsa:5296
hsa04012,hsa:5335
hsa04012,hsa:53358
hsa04012,hsa:5336
hsa04012,hsa:5578
hsa04012,hsa:5579
hsa04012,hsa:5582
hsa04012,hsa:5594
hsa04012,hsa:5595
hsa04012,hsa:5599
hsa04012,hsa:5601
hsa04012,hsa:5602
hsa04012,hsa:5604
hsa04012,hsa:5605
hsa04012,hsa:5609
hsa04012,hsa:56924
hsa04012,hsa:57144
hsa04012,hsa:572
hsa04012,hsa:5747
hsa04012,hsa:5894
hsa04012,hsa:6198
hsa04012,hsa:6199
hsa04012,hsa:6416
hsa04012,hsa:6464
hsa04012,hsa:6654
hsa04012,hsa:6655
hsa04012,hsa:6714
hsa04012,hsa:673
hsa04012,hsa:6776
hsa04012,hsa:6777
hsa04012,hsa:685
hsa04012,hsa:7039
hsa04012,hsa:815
hsa04012,hsa:816
hsa04012,hsa:817
hsa04012,hsa:818
hsa04012,hsa:8440
hsa04012,hsa:8503
hsa04012,hsa:867
hsa04012,hsa:868
hsa04012,hsa:9542
hsa04014,hsa:10000
hsa04014,hsa:100137049
hsa04014,hsa:100271927
hsa04014,hsa:10125
hsa04014,hsa:10156
hsa04014,hsa:10235
hsa04014,hsa:10298
hsa04014,hsa:10681
hsa04014,hsa:106821730
hsa04014,hsa:10928
hsa04014,hsa:11145
hsa04014,hsa:11186
hsa04014,hsa:1147
hsa04014,hsa:115727
hsa04014,hsa:123745
hsa04014,hsa:1435
hsa04014,hsa:1436
hsa04014,hsa:163688
hsa04014,hsa:1942
hsa04014,hsa:1943
hsa04014,hsa:1944
hsa04014,hsa:1945
hsa04014,hsa:1946
hsa04014,hsa:1950
hsa04014,hsa:1956
hsa04014,hsa:1969
hsa04014,hsa:2002
hsa04014,hsa:207
hsa04014,hsa:208
hsa04014,hsa:2113
hsa04014,hsa:2114
hsa04014,hsa:2246
hsa04014,hsa:2247
hsa04014,hsa:2248
hsa04014,hsa:2249
hsa04014,hsa:2250
hsa04014,hsa:2251
hsa04014,hsa:2252
hsa04014,hsa:2253
hsa04014,hsa:2254
hsa04014,hsa:2255
hsa04014,hsa:2256
hsa04014,hsa:2257
hsa04014,hsa:2258
hsa04014,hsa:2259
hsa04014,hsa:2260
hsa04014,hsa:2261
hsa04014,hsa:2263
hsa04014,hsa:2264
hsa04014,hsa:2277
hsa04014,hsa:22800
hsa04014,hsa:22808
hsa04014,hsa:22821
hsa04014,hsa:23179
hsa04014,hsa:2321
hsa04014,hsa:2324
hsa04014,hsa:23533
hsa04014,hsa:25
hsa04014,hsa:2549
hsa04014,hsa:255189
hsa04014,hsa:25759
hsa04014,hsa:25780
hsa04014,hsa:26279
hsa04014,hsa:26281
hsa04014,hsa:26291
hsa04014,hsa:27
hsa04014,hsa:27006
hsa04014,hsa:27040
hsa04014,hsa:2782
hsa04014,hsa:2783
hsa04014,hsa:2784
hsa04014,hsa:2785
hsa04014,hsa:2786
hsa04014,hsa:2787
hsa04014,hsa:2788
hsa04014,hsa:2790
hsa04014,hsa:2791
hsa04014,hsa:2792
hsa04014,hsa:2793
hsa04014,hsa:283455
hsa04014,hsa:283748
hsa04014,hsa:284
hsa04014,hsa:285
hsa04014,hsa:2885
hsa04014,hsa:2902
hsa04014,hsa:2903
hsa04014,hsa:2904
hsa04014,hsa:29110
hsa04014,hsa:30814
hsa04014,hsa:3082
hsa04014,hsa:3265
hsa04014,hsa:3363
hsa04014,hsa:3479
hsa04014,hsa:3480
hsa04014,hsa:3551
hsa04014,hsa:356
hsa04014,hsa:3630
hsa04014,hsa:3643
hsa04014,hsa:3791
hsa04014,hsa:3815
hsa04014,hsa:382
hsa04014,hsa:3845
hsa04014,hsa:387
hsa04014,hsa:391013
hsa04014,hsa:399694
hsa04014,hsa:4233
hsa04014,hsa:4254
hsa04014,hsa:4301
hsa04014,hsa:4303
hsa04014,hsa:4763
hsa04014,hsa:4790
hsa04014,hsa:4803
hsa04014,hsa:4804
hsa04014,hsa:4893
hsa04014,hsa:50487
hsa04014,hsa:5058
hsa04014,hsa:5062
hsa04014,hsa:5063
hsa04014,hsa:51196
hsa04014,hsa:51365
hsa04014,hsa:51378
hsa04014,hsa:5154
hsa04014,hsa:5155
hsa04014,hsa:5156
hsa04014,hsa:5159
hsa04014,hsa:51764
hsa04014,hsa:51806
hsa04014,hsa:5228
hsa04014,hsa:5290
hsa04014,hsa:5291
hsa04014,hsa:5293
hsa04014,hsa:5294
hsa04014,hsa:5295
hsa04014,hsa:5296
hsa04014,hsa:5319
hsa04014,hsa:5320
hsa04014,hsa:5321
hsa04014,hsa:5322
hsa04014,hsa:5335
hsa04014,hsa:53358
hsa04014,hsa:5336
hsa04014,hsa:5337
hsa04014,hsa:5338
hsa04014,hsa:54331
hsa04014,hsa:5566
hsa04014,hsa:5567
hsa04014,hsa:5568
hsa04014,hsa:55770
hsa04014,hsa:5578
hsa04014,hsa:5579
hsa04014,hsa:5582
hsa04014,hsa:5594
hsa04014,hsa:5595
hsa04014,hsa:55970
hsa04014,hsa:5599
hsa04014,hsa:5601
hsa04014,hsa:5602
hsa04014,hsa:56034
hsa04014,hsa:5604
hsa04014,hsa:5605
hsa04014,hsa:56924
hsa04014,hsa:57144
hsa04014,hsa:572
hsa04014,hsa:5781
hsa04014,hsa:5863
hsa04014,hsa:5868
hsa04014,hsa:5869
hsa04014,hsa:5878
hsa04014,hsa:5879
hsa04014,hsa:5880
hsa04014,hsa:5881
hsa04014,hsa:5894
hsa04014,hsa:5898
hsa04014,hsa:5899
hsa04014,hsa:5900
hsa04014,hsa:5906
hsa04014,hsa:5908
hsa04014,hsa:5921
hsa04014,hsa:5922
hsa04014,hsa:5923
hsa04014,hsa:5924
hsa04014,hsa:59345
hsa04014,hsa:5966
hsa04014,hsa:5970
hsa04014,hsa:598
hsa04014,hsa:6237
hsa04014,hsa:64600
hsa04014,hsa:6464
hsa04014,hsa:64926
hsa04014,hsa:6654
hsa04014,hsa:6655
hsa04014,hsa:6789
hsa04014,hsa:7010
hsa04014,hsa:7074
hsa04014,hsa:7422
hsa04014,hsa:7423
hsa04014,hsa:7424
hsa04014,hsa:7535
hsa04014,hsa:801
hsa04014,hsa:80310
hsa04014,hsa:8036
hsa04014,hsa:805
hsa04014,hsa:8074
hsa04014,hsa:808
hsa04014,hsa:810
hsa04014,hsa:81579
hsa04014,hsa:8315
hsa04014,hsa:83593
hsa04014,hsa:8398
hsa04014,hsa:8399
hsa04014,hsa:8437
hsa04014,hsa:84647
hsa04014,hsa:8503
hsa04014,hsa:8517
hsa04014,hsa:8605
hsa04014,hsa:8681
hsa04014,hsa:8817
hsa04014,hsa:8822
hsa04014,hsa:8823
hsa04014,hsa:8831
hsa04014,hsa:8844
hsa04014,hsa:91860
hsa04014,hsa:94235
hsa04014,hsa:9462
hsa04014,hsa:9610
hsa04014,hsa:9771
hsa04014,hsa:9846
hsa04014,hsa:9965
hsa04014,hsa:998
hsa04015,hsa:10000
hsa04015,hsa:10235
hsa04015,hsa:10411
hsa04015,hsa:10636
hsa04015,hsa:107
hsa04015,hsa:108
hsa04015,hsa:109
hsa04015,hsa:11069
hsa04015,hsa:111
hsa04015,hsa:112
hsa04015,hsa:113
hsa04015,hsa:114
hsa04015,hsa:115
hsa04015,hsa:1268
hsa04015,hsa:135
hsa04015,hsa:136
hsa04015,hsa:1398
hsa04015,hsa:1399
hsa04015,hsa:1432
hsa04015,hsa:1435
hsa04015,hsa:1436
hsa04015,hsa:1499
hsa04015,hsa:1500
hsa04015,hsa:163688
hsa04015,hsa:1813
hsa04015,hsa:1902
hsa04015,hsa:1942
hsa04015,hsa:1943
hsa04015,hsa:1944
hsa04015,hsa:1945
hsa04015,hsa:1946
hsa04015,hsa:1950
hsa04015,hsa:1956
hsa04015,hsa:196883
hsa04015,hsa:1969
hsa04015,hsa:207
hsa04015,hsa:208
hsa04015,hsa:2149
hsa04015,hsa:2246
hsa04015,hsa:2247
hsa04015,hsa:2248
hsa04015,hsa:2249
hsa04015,hsa:2250
hsa04015,hsa:2251
hsa04015,hsa:2252
hsa04015,hsa:2253
hsa04015,hsa:2254
hsa04015,hsa:2255
hsa04015,hsa:2256
hsa04015,hsa:2257
hsa04015,hsa:2258
hsa04015,hsa:2259
hsa04015,hsa:2260
hsa04015,hsa:2261
hsa04015,hsa:2263
hsa04015,hsa:2264
hsa04015,hsa:2277
hsa04015,hsa:22808
hsa04015,hsa:23094
hsa04015,hsa:2321
hsa04015,hsa:23236
hsa04015,hsa:2324
hsa04015,hsa:23533
hsa04015,hsa:23566
hsa04015,hsa:2357
hsa04015,hsa:23683
hsa04015,hsa:2533
hsa04015,hsa:25780
hsa04015,hsa:25865
hsa04015,hsa:26037
hsa04015,hsa:260425
hsa04015,hsa:26281
hsa04015,hsa:26291
hsa04015,hsa:27006
hsa04015,hsa:27040
hsa04015,hsa:2770
hsa04015,hsa:2771
hsa04015,hsa:2773
hsa04015,hsa:2775
hsa04015,hsa:2776
hsa04015,hsa:2778
hsa04015,hsa:284
hsa04015,hsa:2846
hsa04015,hsa:285
hsa04015,hsa:2889
hsa04015,hsa:2902
hsa04015,hsa:2903
hsa04015,hsa:2904
hsa04015,hsa:3082
hsa04015,hsa:3265
hsa04015,hsa:3397
hsa04015,hsa:345456
hsa04015,hsa:3479
hsa04015,hsa:3480
hsa04015,hsa:3630
hsa04015,hsa:3643
hsa04015,hsa:3674
hsa04015,hsa:3683
hsa04015,hsa:3684
hsa04015,hsa:3688
hsa04015,hsa:3689
hsa04015,hsa:3690
hsa04015,hsa:375189
hsa04015,hsa:3791
hsa04015,hsa:3815
hsa04015,hsa:3845
hsa04015,hsa:387
hsa04015,hsa:3937
hsa04015,hsa:4233
hsa04015,hsa:4254
hsa04015,hsa:4301
hsa04015,hsa:4803
hsa04015,hsa:4804
hsa04015,hsa:4893
hsa04015,hsa:5028
hsa04015,hsa:50855
hsa04015,hsa:51196
hsa04015,hsa:51378
hsa04015,hsa:5154
hsa04015,hsa:5155
hsa04015,hsa:5156
hsa04015,hsa:5159
hsa04015,hsa:51735
hsa04015,hsa:51806
hsa04015,hsa:5216
hsa04015,hsa:5217
hsa04015,hsa:5228
hsa04015,hsa:5290
hsa04015,hsa:5291
hsa04015,hsa:5293
hsa04015,hsa:5294
hsa04015,hsa:5295
hsa04015,hsa:5296
hsa04015,hsa:5330
hsa04015,hsa:5331
hsa04015,hsa:5332
hsa04015,hsa:5335
hsa04015,hsa:54518
hsa04015,hsa:5578
hsa04015,hsa:5579
hsa04015,hsa:5582
hsa04015,hsa:5584
hsa04015,hsa:5587
hsa04015,hsa:5590
hsa04015,hsa:5594
hsa04015,hsa:5595
hsa04015,hsa:5600
hsa04015,hsa:5603
hsa04015,hsa:56034
hsa04015,hsa:5604
hsa04015,hsa:5605
hsa04015,hsa:5606
hsa04015,hsa:5608
hsa04015,hsa:56288
hsa04015,hsa:57121
hsa04015,hsa:57568
hsa04015,hsa:5879
hsa04015,hsa:5880
hsa04015,hsa:5881
hsa04015,hsa:5894
hsa04015,hsa:5898
hsa04015,hsa:5899
hsa04015,hsa:5900
hsa04015,hsa:5906
hsa04015,hsa:5908
hsa04015,hsa:5909
hsa04015,hsa:60
hsa04015,hsa:6237
hsa04015,hsa:6300
hsa04015,hsa:64411
hsa04015,hsa:6494
hsa04015,hsa:6714
hsa04015,hsa:673
hsa04015,hsa:7010
hsa04015,hsa:7057
hsa04015,hsa:7074
hsa04015,hsa:7094
hsa04015,hsa:71
hsa04015,hsa:7408
hsa04015,hsa:7410
hsa04015,hsa:7422
hsa04015,hsa:7423
hsa04015,hsa:7424
hsa04015,hsa:801
hsa04015,hsa:80310
hsa04015,hsa:805
hsa04015,hsa:8074
hsa04015,hsa:808
hsa04015,hsa:810
hsa04015,hsa:83593
hsa04015,hsa:83660
hsa04015,hsa:84552
hsa04015,hsa:84612
hsa04015,hsa:8503
hsa04015,hsa:8631
hsa04015,hsa:8817
hsa04015,hsa:8822
hsa04015,hsa:8823
hsa04015,hsa:889
hsa04015,hsa:9002
hsa04015,hsa:9170
hsa04015,hsa:91860
hsa04015,hsa:9223
hsa04015,hsa:9564
hsa04015,hsa:9693
hsa04015,hsa:9732
hsa04015,hsa:9771
hsa04015,hsa:9855
hsa04015,hsa:9863
hsa04015,hsa:9965
hsa04015,hsa:998
hsa04015,hsa:999
hsa04020,hsa:10105
hsa04020,hsa:102723407
hsa04020,hsa:107
hsa04020,hsa:108
hsa04020,hsa:10800
hsa04020,hsa:109
hsa04020,hsa:1128
hsa04020,hsa:1129
hsa04020,hsa:113
hsa04020,hsa:113026
hsa04020,hsa:1131
hsa04020,hsa:1133
hsa04020,hsa:1139
hsa04020,hsa:114
hsa04020,hsa:115
hsa04020,hsa:135
hsa04020,hsa:136
hsa04020,hsa:146
hsa04020,hsa:147
hsa04020,hsa:148
hsa04020,hsa:153
hsa04020,hsa:154
hsa04020,hsa:155
hsa04020,hsa:163688
hsa04020,hsa:1812
hsa04020,hsa:1816
hsa04020,hsa:185
hsa04020,hsa:1909
hsa04020,hsa:1910
hsa04020,hsa:1956
hsa04020,hsa:196883
hsa04020,hsa:2064
hsa04020,hsa:2065
hsa04020,hsa:2066
hsa04020,hsa:2149
hsa04020,hsa:2185
hsa04020,hsa:22953
hsa04020,hsa:23236
hsa04020,hsa:2767
hsa04020,hsa:2769
hsa04020,hsa:2774
hsa04020,hsa:2776
hsa04020,hsa:2778
hsa04020,hsa:2902
hsa04020,hsa:2903
hsa04020,hsa:2905
hsa04020,hsa:2906
hsa04020,hsa:291
hsa04020,hsa:2911
hsa04020,hsa:2915
hsa04020,hsa:292
hsa04020,hsa:2925
hsa04020,hsa:293
hsa04020,hsa:3269
hsa04020,hsa:3274
hsa04020,hsa:3356
hsa04020,hsa:3357
hsa04020,hsa:3358
hsa04020,hsa:3360
hsa04020,hsa:3361
hsa04020,hsa:3362
hsa04020,hsa:3363
hsa04020,hsa:340156
hsa04020,hsa:3706
hsa04020,hsa:3707
hsa04020,hsa:3708
hsa04020,hsa:3709
hsa04020,hsa:3710
hsa04020,hsa:3973
hsa04020,hsa:4638
hsa04020,hsa:4842
hsa04020,hsa:4843
hsa04020,hsa:4846
hsa04020,hsa:487
hsa04020,hsa:488
hsa04020,hsa:489
hsa04020,hsa:490
hsa04020,hsa:491
hsa04020,hsa:492
hsa04020,hsa:4923
hsa04020,hsa:493
hsa04020,hsa:5021
hsa04020,hsa:5023
hsa04020,hsa:5024
hsa04020,hsa:5025
hsa04020,hsa:5026
hsa04020,hsa:5027
hsa04020,hsa:51196
hsa04020,hsa:5136
hsa04020,hsa:5137
hsa04020,hsa:5153
hsa04020,hsa:5156
hsa04020,hsa:5159
hsa04020,hsa:51806
hsa04020,hsa:5255
hsa04020,hsa:5256
hsa04020,hsa:5257
hsa04020,hsa:5260
hsa04020,hsa:5261
hsa04020,hsa:5330
hsa04020,hsa:5331
hsa04020,hsa:5332
hsa04020,hsa:5333
hsa04020,hsa:5335
hsa04020,hsa:5336
hsa04020,hsa:5350
hsa04020,hsa:552
hsa04020,hsa:553
hsa04020,hsa:5530
hsa04020,hsa:5532
hsa04020,hsa:5533
hsa04020,hsa:5534
hsa04020,hsa:5535
hsa04020,hsa:5566
hsa04020,hsa:5567
hsa04020,hsa:5568
hsa04020,hsa:5578
